"Miami International Airport","Miami","MIA","General Edward Lawrence Logan International Airport","Boston","BOS","2028281.5461585247"
"Miami International Airport","Miami","MIA","Baltimore/Washington International Thurgood Marshall Airport","Baltimore","BWI","1525943.136275066"
"Miami International Airport","Miami","MIA","Charlotte Douglas International Airport","Charlotte","CLT","1049400.546014656"
"Miami International Airport","Miami","MIA","Ronald Reagan Washington National Airport","Washington","DCA","1483602.0295148396"
"Miami International Airport","Miami","MIA","Denver International Airport","Denver","DEN","2748697.3118896065"
"Miami International Airport","Miami","MIA","Dallas Fort Worth International Airport","Dallas-Fort Worth","DFW","1802168.785003362"
"Miami International Airport","Miami","MIA","Detroit Metropolitan Wayne County Airport","Detroit","DTW","1847080.6065496984"
"Miami International Airport","Miami","MIA","Newark Liberty International Airport","Newark","EWR","1750596.2859260938"
"Miami International Airport","Miami","MIA","Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","33990.7631926056"
"Miami International Airport","Miami","MIA","Washington Dulles International Airport","Washington","IAD","1486162.983980294"
"Miami International Airport","Miami","MIA","George Bush Intercontinental Houston Airport","Houston","IAH","1549405.5507323737"
"Miami International Airport","Miami","MIA","John F Kennedy International Airport","New York","JFK","1757121.5157801013"
"Miami International Airport","Miami","MIA","McCarran International Airport","Las Vegas","LAS","3494154.5640951092"
"Miami International Airport","Miami","MIA","Los Angeles International Airport","Los Angeles","LAX","3762627.8907811358"
"Miami International Airport","Miami","MIA","La Guardia Airport","New York","LGA","1768377.3270690548"
"Miami International Airport","Miami","MIA","Orlando International Airport","Orlando","MCO","309973.1421214387"
"Miami International Airport","Miami","MIA","Chicago Midway International Airport","Chicago","MDW","1905370.9318614674"
"Miami International Airport","Miami","MIA","Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","2418075.234818136"
"Miami International Airport","Miami","MIA","Chicago O'Hare International Airport","Chicago","ORD","1930040.4254964062"
"Miami International Airport","Miami","MIA","Philadelphia International Airport","Philadelphia","PHL","1634240.4128478838"
"Miami International Airport","Miami","MIA","Phoenix Sky Harbor International Airport","Phoenix","PHX","3168268.6612015883"
"Miami International Airport","Miami","MIA","San Diego International Airport","San Diego","SAN","3642551.1712788697"
"Miami International Airport","Miami","MIA","Seattle Tacoma International Airport","Seattle","SEA","4379462.024266338"
"Miami International Airport","Miami","MIA","San Francisco International Airport","San Francisco","SFO","4153703.31617793"
"Miami International Airport","Miami","MIA","Salt Lake City International Airport","Salt Lake City","SLC","3357453.8283558916"
"Miami International Airport","Miami","MIA","Tampa International Airport","Tampa","TPA","329151.2888179209"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","Hartsfield Jackson Atlanta International Airport","Atlanta","ATL","1459718.1751356623"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","General Edward Lawrence Logan International Airport","Boston","BOS","1804231.4655847396"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","Baltimore/Washington International Thurgood Marshall Airport","Baltimore","BWI","1503627.9229627186"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","Charlotte Douglas International Airport","Charlotte","CLT","1496073.2017815565"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","Ronald Reagan Washington National Airport","Washington","DCA","1494846.2562964451"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","Denver International Airport","Denver","DEN","1092362.125361373"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","Dallas Fort Worth International Airport","Dallas-Fort Worth","DFW","1372577.9374249359"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","Detroit Metropolitan Wayne County Airport","Detroit","DTW","848245.0094369991"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","Newark Liberty International Airport","Newark","EWR","1618725.632957781"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","2396016.1772502353"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","Washington Dulles International Airport","Washington","IAD","1458700.7806114175"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","George Bush Intercontinental Houston Airport","Houston","IAH","1666911.8253525414"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","John F Kennedy International Airport","New York","JFK","1651274.1617286787"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","McCarran International Airport","Las Vegas","LAS","2087766.2248593047"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","Los Angeles International Airport","Los Angeles","LAX","2467294.2978370506"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","La Guardia Airport","New York","LGA","1638069.6734354766"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","Orlando International Airport","Orlando","MCO","2110437.4692276744"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","Chicago Midway International Airport","Chicago","MDW","560315.6388960069"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","Miami International Airport","Miami","MIA","2418075.234818136"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","Chicago O'Hare International Airport","Chicago","ORD","536995.3336019294"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","Philadelphia International Airport","Philadelphia","PHL","1574423.5178191788"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","Phoenix Sky Harbor International Airport","Phoenix","PHX","2051707.8701740818"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","San Diego International Airport","San Diego","SAN","2462796.0062202346"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","Seattle Tacoma International Airport","Seattle","SEA","2244808.517163399"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","San Francisco International Airport","San Francisco","SFO","2551388.364863162"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","Salt Lake City International Airport","Salt Lake City","SLC","1591536.9741376652"
"Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","Tampa International Airport","Tampa","TPA","2104767.3514341493"
"Chicago O'Hare International Airport","Chicago","ORD","Hartsfield Jackson Atlanta International Airport","Atlanta","ATL","976327.902981296"
"Chicago O'Hare International Airport","Chicago","ORD","General Edward Lawrence Logan International Airport","Boston","BOS","1391078.5188173659"
"Chicago O'Hare International Airport","Chicago","ORD","Baltimore/Washington International Thurgood Marshall Airport","Baltimore","BWI","997970.7015112964"
"Chicago O'Hare International Airport","Chicago","ORD","Charlotte Douglas International Airport","Charlotte","CLT","964578.6592197979"
"Chicago O'Hare International Airport","Chicago","ORD","Ronald Reagan Washington National Airport","Washington","DCA","982619.2282394422"
"Chicago O'Hare International Airport","Chicago","ORD","Denver International Airport","Denver","DEN","1426029.9190828616"
"Chicago O'Hare International Airport","Chicago","ORD","Dallas Fort Worth International Airport","Dallas-Fort Worth","DFW","1290645.2474851715"
"Chicago O'Hare International Airport","Chicago","ORD","Detroit Metropolitan Wayne County Airport","Detroit","DTW","376388.67229703255"
"Chicago O'Hare International Airport","Chicago","ORD","Newark Liberty International Airport","Newark","EWR","1154453.8504293018"
"Chicago O'Hare International Airport","Chicago","ORD","Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","1905393.3930287943"
"Chicago O'Hare International Airport","Chicago","ORD","Washington Dulles International Airport","Washington","IAD","945404.7132045212"
"Chicago O'Hare International Airport","Chicago","ORD","George Bush Intercontinental Houston Airport","Houston","IAH","1490651.9330712382"
"Chicago O'Hare International Airport","Chicago","ORD","John F Kennedy International Airport","New York","JFK","1187835.802314515"
"Chicago O'Hare International Airport","Chicago","ORD","McCarran International Airport","Las Vegas","LAS","2431693.2785702986"
"Chicago O'Hare International Airport","Chicago","ORD","Los Angeles International Airport","Los Angeles","LAX","2802116.0223786044"
"Chicago O'Hare International Airport","Chicago","ORD","La Guardia Airport","New York","LGA","1177055.3450994052"
"Chicago O'Hare International Airport","Chicago","ORD","Orlando International Airport","Orlando","MCO","1620083.2020211294"
"Chicago O'Hare International Airport","Chicago","ORD","Chicago Midway International Airport","Chicago","MDW","24856.169372998324"
"Chicago O'Hare International Airport","Chicago","ORD","Miami International Airport","Miami","MIA","1930040.4254964062"
"Chicago O'Hare International Airport","Chicago","ORD","Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","536995.3336019294"
"Chicago O'Hare International Airport","Chicago","ORD","Philadelphia International Airport","Philadelphia","PHL","1088323.882477273"
"Chicago O'Hare International Airport","Chicago","ORD","Phoenix Sky Harbor International Airport","Phoenix","PHX","2313425.8886171565"
"Chicago O'Hare International Airport","Chicago","ORD","San Diego International Airport","San Diego","SAN","2768067.8466303213"
"Chicago O'Hare International Airport","Chicago","ORD","Seattle Tacoma International Airport","Seattle","SEA","2761751.6324166683"
"Chicago O'Hare International Airport","Chicago","ORD","San Francisco International Airport","San Francisco","SFO","2963963.229725154"
"Chicago O'Hare International Airport","Chicago","ORD","Salt Lake City International Airport","Salt Lake City","SLC","2006157.9442328834"
"Chicago O'Hare International Airport","Chicago","ORD","Tampa International Airport","Tampa","TPA","1631254.7380813863"
"Philadelphia International Airport","Philadelphia","PHL","Hartsfield Jackson Atlanta International Airport","Atlanta","ATL","1071593.4068697304"
"Philadelphia International Airport","Philadelphia","PHL","General Edward Lawrence Logan International Airport","Boston","BOS","450141.97663323145"
"Philadelphia International Airport","Philadelphia","PHL","Baltimore/Washington International Thurgood Marshall Airport","Baltimore","BWI","144852.26888367694"
"Philadelphia International Airport","Philadelphia","PHL","Charlotte Douglas International Airport","Charlotte","CLT","721473.5734799483"
"Philadelphia International Airport","Philadelphia","PHL","Ronald Reagan Washington National Airport","Washington","DCA","191605.00786236816"
"Philadelphia International Airport","Philadelphia","PHL","Denver International Airport","Denver","DEN","2500396.419328214"
"Philadelphia International Airport","Philadelphia","PHL","Dallas Fort Worth International Airport","Dallas-Fort Worth","DFW","2092876.7369254176"
"Philadelphia International Airport","Philadelphia","PHL","Detroit Metropolitan Wayne County Airport","Detroit","DTW","728052.4900331637"
"Philadelphia International Airport","Philadelphia","PHL","Newark Liberty International Airport","Newark","EWR","128843.56487449181"
"Philadelphia International Airport","Philadelphia","PHL","Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","1600627.4282090033"
"Philadelphia International Airport","Philadelphia","PHL","Washington Dulles International Airport","Washington","IAD","216412.3024297389"
"Philadelphia International Airport","Philadelphia","PHL","George Bush Intercontinental Houston Airport","Houston","IAH","2129483.510075176"
"Philadelphia International Airport","Philadelphia","PHL","John F Kennedy International Airport","New York","JFK","150619.605731245"
"Philadelphia International Airport","Philadelphia","PHL","McCarran International Airport","Las Vegas","LAS","3494414.7701535216"
"Philadelphia International Airport","Philadelphia","PHL","Los Angeles International Airport","Los Angeles","LAX","3856314.914568448"
"Philadelphia International Airport","Philadelphia","PHL","La Guardia Airport","New York","LGA","153594.64896996508"
"Philadelphia International Airport","Philadelphia","PHL","Orlando International Airport","Orlando","MCO","1388555.4916479725"
"Philadelphia International Airport","Philadelphia","PHL","Chicago Midway International Airport","Chicago","MDW","1072934.879818892"
"Philadelphia International Airport","Philadelphia","PHL","Miami International Airport","Miami","MIA","1634240.4128478838"
"Philadelphia International Airport","Philadelphia","PHL","Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","1574423.5178191788"
"Philadelphia International Airport","Philadelphia","PHL","Chicago O'Hare International Airport","Chicago","ORD","1088323.882477273"
"Philadelphia International Airport","Philadelphia","PHL","Phoenix Sky Harbor International Airport","Phoenix","PHX","3332824.430802473"
"Philadelphia International Airport","Philadelphia","PHL","San Diego International Airport","San Diego","SAN","3805947.487172521"
"Philadelphia International Airport","Philadelphia","PHL","Seattle Tacoma International Airport","Seattle","SEA","3817653.916452804"
"Philadelphia International Airport","Philadelphia","PHL","San Francisco International Airport","San Francisco","SFO","4047748.5470703654"
"Philadelphia International Airport","Philadelphia","PHL","Salt Lake City International Airport","Salt Lake City","SLC","3092817.4019967676"
"Philadelphia International Airport","Philadelphia","PHL","Tampa International Airport","Tampa","TPA","1482737.1657100872"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","Hartsfield Jackson Atlanta International Airport","Atlanta","ATL","2549081.2788433023"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","General Edward Lawrence Logan International Airport","Boston","BOS","3693775.591402386"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","Baltimore/Washington International Thurgood Marshall Airport","Baltimore","BWI","3209737.225974474"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","Charlotte Douglas International Airport","Charlotte","CLT","2848382.746865867"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","Ronald Reagan Washington National Airport","Washington","DCA","3177719.013968215"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","Denver International Airport","Denver","DEN","968547.2840327689"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","Dallas Fort Worth International Airport","Dallas-Fort Worth","DFW","1393865.7712144172"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","Detroit Metropolitan Wayne County Airport","Detroit","DTW","2683979.694404213"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","Newark Liberty International Airport","Newark","EWR","3425367.07571017"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","3168909.2821536814"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","Washington Dulles International Airport","Washington","IAD","3141573.164412045"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","George Bush Intercontinental Houston Airport","Houston","IAH","1620966.0911963133"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","John F Kennedy International Airport","New York","JFK","3458119.2459802893"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","McCarran International Airport","Las Vegas","LAS","410849.99043245363"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","Los Angeles International Airport","Los Angeles","LAX","594361.7388412312"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","La Guardia Airport","New York","LGA","3450523.469242078"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","Orlando International Airport","Orlando","MCO","2969688.0961079313"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","Chicago Midway International Airport","Chicago","MDW","2319651.1479333644"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","Miami International Airport","Miami","MIA","3168268.6612015883"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","2051707.8701740818"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","Chicago O'Hare International Airport","Chicago","ORD","2313425.8886171565"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","Philadelphia International Airport","Philadelphia","PHL","3332824.430802473"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","San Diego International Airport","San Diego","SAN","488616.8153666128"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","Seattle Tacoma International Airport","Seattle","SEA","1781823.65358303"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","San Francisco International Airport","San Francisco","SFO","1046039.3476099494"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","Salt Lake City International Airport","Salt Lake City","SLC","817749.913324111"
"Phoenix Sky Harbor International Airport","Phoenix","PHX","Tampa International Airport","Tampa","TPA","2872748.88559205"
"San Diego International Airport","San Diego","SAN","Hartsfield Jackson Atlanta International Airport","Atlanta","ATL","3037683.4395317268"
"San Diego International Airport","San Diego","SAN","General Edward Lawrence Logan International Airport","Boston","BOS","4155895.1074218806"
"San Diego International Airport","San Diego","SAN","Baltimore/Washington International Thurgood Marshall Airport","Baltimore","BWI","3685609.12845294"
"San Diego International Airport","San Diego","SAN","Charlotte Douglas International Airport","Charlotte","CLT","3335376.2087519756"
"San Diego International Airport","San Diego","SAN","Ronald Reagan Washington National Airport","Washington","DCA","3654798.0947235194"
"San Diego International Airport","San Diego","SAN","Denver International Airport","Denver","DEN","1371335.11766995"
"San Diego International Airport","San Diego","SAN","Dallas Fort Worth International Airport","Dallas-Fort Worth","DFW","1880431.3439721842"
"San Diego International Airport","San Diego","SAN","Detroit Metropolitan Wayne County Airport","Detroit","DTW","3142181.7911725035"
"San Diego International Airport","San Diego","SAN","Newark Liberty International Airport","Newark","EWR","3895057.5906300154"
"San Diego International Airport","San Diego","SAN","Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","3644397.728367482"
"San Diego International Airport","San Diego","SAN","Washington Dulles International Airport","Washington","IAD","3618329.8898728583"
"San Diego International Airport","San Diego","SAN","George Bush Intercontinental Houston Airport","Houston","IAH","2093149.5310832856"
"San Diego International Airport","San Diego","SAN","John F Kennedy International Airport","New York","JFK","3928037.601098161"
"San Diego International Airport","San Diego","SAN","McCarran International Airport","Las Vegas","LAS","416419.7524884521"
"San Diego International Airport","San Diego","SAN","Los Angeles International Airport","Los Angeles","LAX","175701.31688387715"
"San Diego International Airport","San Diego","SAN","La Guardia Airport","New York","LGA","3919849.5089633367"
"San Diego International Airport","San Diego","SAN","Orlando International Airport","Orlando","MCO","3451561.2940434273"
"San Diego International Airport","San Diego","SAN","Chicago Midway International Airport","Chicago","MDW","2776000.1425122498"
"San Diego International Airport","San Diego","SAN","Miami International Airport","Miami","MIA","3642551.1712788697"
"San Diego International Airport","San Diego","SAN","Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","2462796.0062202346"
"San Diego International Airport","San Diego","SAN","Chicago O'Hare International Airport","Chicago","ORD","2768067.8466303213"
"San Diego International Airport","San Diego","SAN","Philadelphia International Airport","Philadelphia","PHL","3805947.487172521"
"San Diego International Airport","San Diego","SAN","Phoenix Sky Harbor International Airport","Phoenix","PHX","488616.8153666128"
"San Diego International Airport","San Diego","SAN","Seattle Tacoma International Airport","Seattle","SEA","1692247.4662603969"
"San Diego International Airport","San Diego","SAN","San Francisco International Airport","San Francisco","SFO","718887.7718763216"
"San Diego International Airport","San Diego","SAN","Salt Lake City International Airport","Salt Lake City","SLC","1008355.6363156846"
"San Diego International Airport","San Diego","SAN","Tampa International Airport","Tampa","TPA","3352145.729833558"
"Seattle Tacoma International Airport","Seattle","SEA","Hartsfield Jackson Atlanta International Airport","Atlanta","ATL","3504977.175413258"
"Seattle Tacoma International Airport","Seattle","SEA","General Edward Lawrence Logan International Airport","Boston","BOS","4005508.8580896044"
"Seattle Tacoma International Airport","Seattle","SEA","Baltimore/Washington International Thurgood Marshall Airport","Baltimore","BWI","3748136.9792119004"
"Seattle Tacoma International Airport","Seattle","SEA","Charlotte Douglas International Airport","Charlotte","CLT","3660405.654893685"
"Seattle Tacoma International Airport","Seattle","SEA","Ronald Reagan Washington National Airport","Washington","DCA","3738142.80264419"
"Seattle Tacoma International Airport","Seattle","SEA","Denver International Airport","Denver","DEN","1645073.4452724203"
"Seattle Tacoma International Airport","Seattle","SEA","Dallas Fort Worth International Airport","Dallas-Fort Worth","DFW","2668153.0153019475"
"Seattle Tacoma International Airport","Seattle","SEA","Detroit Metropolitan Wayne County Airport","Detroit","DTW","3093007.567595145"
"Seattle Tacoma International Airport","Seattle","SEA","Newark Liberty International Airport","Newark","EWR","3854814.2030590796"
"Seattle Tacoma International Airport","Seattle","SEA","Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","4367607.747266327"
"Seattle Tacoma International Airport","Seattle","SEA","Washington Dulles International Airport","Washington","IAD","3701627.9626605115"
"Seattle Tacoma International Airport","Seattle","SEA","George Bush Intercontinental Houston Airport","Houston","IAH","3013405.1849020883"
"Seattle Tacoma International Airport","Seattle","SEA","John F Kennedy International Airport","New York","JFK","3886637.931476707"
"Seattle Tacoma International Airport","Seattle","SEA","McCarran International Airport","Las Vegas","LAS","1395110.3340787136"
"Seattle Tacoma International Airport","Seattle","SEA","Los Angeles International Airport","Los Angeles","LAX","1536909.7500390743"
"Seattle Tacoma International Airport","Seattle","SEA","La Guardia Airport","New York","LGA","3872539.8937946972"
"Seattle Tacoma International Airport","Seattle","SEA","Orlando International Airport","Orlando","MCO","4104686.626795831"
"Seattle Tacoma International Airport","Seattle","SEA","Chicago Midway International Airport","Chicago","MDW","2782169.8420081683"
"Seattle Tacoma International Airport","Seattle","SEA","Miami International Airport","Miami","MIA","4379462.024266338"
"Seattle Tacoma International Airport","Seattle","SEA","Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","2244808.517163399"
"Seattle Tacoma International Airport","Seattle","SEA","Chicago O'Hare International Airport","Chicago","ORD","2761751.6324166683"
"Seattle Tacoma International Airport","Seattle","SEA","Philadelphia International Airport","Philadelphia","PHL","3817653.916452804"
"Seattle Tacoma International Airport","Seattle","SEA","Phoenix Sky Harbor International Airport","Phoenix","PHX","1781823.65358303"
"Seattle Tacoma International Airport","Seattle","SEA","San Diego International Airport","San Diego","SAN","1692247.4662603969"
"Seattle Tacoma International Airport","Seattle","SEA","San Francisco International Airport","San Francisco","SFO","1093059.67560775"
"Seattle Tacoma International Airport","Seattle","SEA","Salt Lake City International Airport","Salt Lake City","SLC","1106721.0323552913"
"Seattle Tacoma International Airport","Seattle","SEA","Tampa International Airport","Tampa","TPA","4050968.1137344213"
"San Francisco International Airport","San Francisco","SFO","Hartsfield Jackson Atlanta International Airport","Atlanta","ATL","3434718.2326833894"
"San Francisco International Airport","San Francisco","SFO","General Edward Lawrence Logan International Airport","Boston","BOS","4341241.63231656"
"San Francisco International Airport","San Francisco","SFO","Baltimore/Washington International Thurgood Marshall Airport","Baltimore","BWI","3944352.469233699"
"San Francisco International Airport","San Francisco","SFO","Charlotte Douglas International Airport","Charlotte","CLT","3686971.0607039263"
"San Francisco International Airport","San Francisco","SFO","Ronald Reagan Washington National Airport","Washington","DCA","3920948.8972364184"
"San Francisco International Airport","San Francisco","SFO","Denver International Airport","Denver","DEN","1552784.2828851065"
"San Francisco International Airport","San Francisco","SFO","Dallas Fort Worth International Airport","Dallas-Fort Worth","DFW","2351941.106612637"
"San Francisco International Airport","San Francisco","SFO","Detroit Metropolitan Wayne County Airport","Detroit","DTW","3337345.4509647745"
"San Francisco International Airport","San Francisco","SFO","Newark Liberty International Airport","Newark","EWR","4118400.5777365128"
"San Francisco International Airport","San Francisco","SFO","Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","4150825.141329262"
"San Francisco International Airport","San Francisco","SFO","Washington Dulles International Airport","Washington","IAD","3883401.6099853916"
"San Francisco International Airport","San Francisco","SFO","George Bush Intercontinental Houston Airport","Houston","IAH","2627186.481515875"
"San Francisco International Airport","San Francisco","SFO","John F Kennedy International Airport","New York","JFK","4151786.262318702"
"San Francisco International Airport","San Francisco","SFO","McCarran International Airport","Las Vegas","LAS","664895.0521507759"
"San Francisco International Airport","San Francisco","SFO","Los Angeles International Airport","Los Angeles","LAX","543189.2885854449"
"San Francisco International Airport","San Francisco","SFO","La Guardia Airport","New York","LGA","4141002.4658903447"
"San Francisco International Airport","San Francisco","SFO","Orlando International Airport","Orlando","MCO","3929146.336390594"
"San Francisco International Airport","San Francisco","SFO","Chicago Midway International Airport","Chicago","MDW","2977468.954592949"
"San Francisco International Airport","San Francisco","SFO","Miami International Airport","Miami","MIA","4153703.31617793"
"San Francisco International Airport","San Francisco","SFO","Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","2551388.364863162"
"San Francisco International Airport","San Francisco","SFO","Chicago O'Hare International Airport","Chicago","ORD","2963963.229725154"
"San Francisco International Airport","San Francisco","SFO","Philadelphia International Airport","Philadelphia","PHL","4047748.5470703654"
"San Francisco International Airport","San Francisco","SFO","Phoenix Sky Harbor International Airport","Phoenix","PHX","1046039.3476099494"
"San Francisco International Airport","San Francisco","SFO","San Diego International Airport","San Diego","SAN","718887.7718763216"
"San Francisco International Airport","San Francisco","SFO","Seattle Tacoma International Airport","Seattle","SEA","1093059.67560775"
"San Francisco International Airport","San Francisco","SFO","Salt Lake City International Airport","Salt Lake City","SLC","961920.8378178721"
"San Francisco International Airport","San Francisco","SFO","Tampa International Airport","Tampa","TPA","3843828.642650425"
"Salt Lake City International Airport","Salt Lake City","SLC","Hartsfield Jackson Atlanta International Airport","Atlanta","ATL","2553606.24449862"
"Salt Lake City International Airport","Salt Lake City","SLC","General Edward Lawrence Logan International Airport","Boston","BOS","3379556.64441208"
"Salt Lake City International Airport","Salt Lake City","SLC","Baltimore/Washington International Thurgood Marshall Airport","Baltimore","BWI","2993495.183586014"
"Salt Lake City International Airport","Salt Lake City","SLC","Charlotte Douglas International Airport","Charlotte","CLT","2773596.1963592013"
"Salt Lake City International Airport","Salt Lake City","SLC","Ronald Reagan Washington National Airport","Washington","DCA","2972067.782589867"
"Salt Lake City International Airport","Salt Lake City","SLC","Denver International Airport","Denver","DEN","627590.9790651144"
"Salt Lake City International Airport","Salt Lake City","SLC","Dallas Fort Worth International Airport","Dallas-Fort Worth","DFW","1589468.4878762744"
"Salt Lake City International Airport","Salt Lake City","SLC","Detroit Metropolitan Wayne County Airport","Detroit","DTW","2377894.2351764534"
"Salt Lake City International Airport","Salt Lake City","SLC","Newark Liberty International Airport","Newark","EWR","3160249.0512459744"
"Salt Lake City International Airport","Salt Lake City","SLC","Fort Lauderdale Hollywood International Airport","Fort Lauderdale","FLL","3349471.599603121"
"Salt Lake City International Airport","Salt Lake City","SLC","Washington Dulles International Airport","Washington","IAD","2934456.5976868533"
"Salt Lake City International Airport","Salt Lake City","SLC","George Bush Intercontinental Houston Airport","Houston","IAH","1922353.3944172997"
"Salt Lake City International Airport","Salt Lake City","SLC","John F Kennedy International Airport","New York","JFK","3193604.7251533195"
"Salt Lake City International Airport","Salt Lake City","SLC","McCarran International Airport","Las Vegas","LAS","591942.1333350629"
"Salt Lake City International Airport","Salt Lake City","SLC","Los Angeles International Airport","Los Angeles","LAX","949325.1691137698"
"Salt Lake City International Airport","Salt Lake City","SLC","La Guardia Airport","New York","LGA","3182501.9087956124"
"Salt Lake City International Airport","Salt Lake City","SLC","Orlando International Airport","Orlando","MCO","3103286.1319883014"
"Salt Lake City International Airport","Salt Lake City","SLC","Chicago Midway International Airport","Chicago","MDW","2020465.7368100316"
"Salt Lake City International Airport","Salt Lake City","SLC","Miami International Airport","Miami","MIA","3357453.8283558916"
"Salt Lake City International Airport","Salt Lake City","SLC","Minneapolis-St Paul International/Wold-Chamberlain Airport","Minneapolis","MSP","1591536.9741376652"
"Salt Lake City International Airport","Salt Lake City","SLC","Chicago O'Hare International Airport","Chicago","ORD","2006157.9442328834"
"Salt Lake City International Airport","Salt Lake City","SLC","Philadelphia International Airport","Philadelphia","PHL","3092817.4019967676"
"Salt Lake City International Airport","Salt Lake City","SLC","Phoenix Sky Harbor International Airport","Phoenix","PHX","817749.913324111"
"Salt Lake City International Airport","Salt Lake City","SLC","San Diego International Airport","San Diego","SAN","1008355.6363156846"
"Salt Lake City International Airport","Salt Lake City","SLC","Seattle Tacoma International Airport","Seattle","SEA","1106721.0323552913"
"Salt Lake City International Airport","Salt Lake City","SLC","San Francisco International Airport","San Francisco","SFO","961920.8378178721"
"Salt Lake City International Airport","Salt Lake City","SLC","Tampa International Airport","Tampa","TPA","3034071.0133236786"
"Tampa International Airport","Tampa","TPA","Hartsfield Jackson Atlanta International Airport","Atlanta","ATL","654952.4746117562"
"Tampa International Airport","Tampa","TPA","General Edward Lawrence Logan International Airport","Boston","BOS","1908457.5375307845"
